Date,Month,Day,Hour,Minute,PV_Demand,temp,wind_speed,rain_1h,snow_1h,clouds_all,precip_1h
10/9/2021,10,9,0,0,0.7,293.12,2.57,0.0,0.0,100,0.0
10/9/2021,10,9,0,15,0.7,293.12,2.57,0.0,0.0,100,0.0
10/9/2021,10,9,0,30,0.7,293.12,2.57,0.0,0.0,100,0.0
10/9/2021,10,9,0,45,0.7,293.12,2.57,0.0,0.0,100,0.0
10/9/2021,10,9,1,0,0.7,292.57,2.06,0.0,0.0,40,0.0
10/9/2021,10,9,1,15,0.7,292.57,2.06,0.0,0.0,40,0.0
10/9/2021,10,9,1,30,0.7,292.57,2.06,0.0,0.0,40,0.0
10/9/2021,10,9,1,45,0.7,292.57,2.06,0.0,0.0,40,0.0
10/9/2021,10,9,2,0,0.7,291.74,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,2,15,0.7,291.74,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,2,30,0.7,291.74,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,2,45,0.7,291.74,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,3,0,0.7,292.28,2.06,0.0,0.0,20,0.0
10/9/2021,10,9,3,15,0.7,292.28,2.06,0.0,0.0,20,0.0
10/9/2021,10,9,3,30,0.7,292.28,2.06,0.0,0.0,20,0.0
10/9/2021,10,9,3,45,0.7,292.28,2.06,0.0,0.0,20,0.0
10/9/2021,10,9,4,0,0.7,292.57,2.57,0.0,0.0,20,0.0
10/9/2021,10,9,4,15,0.7,292.57,2.57,0.0,0.0,20,0.0
10/9/2021,10,9,4,30,0.7,292.57,2.57,0.0,0.0,20,0.0
10/9/2021,10,9,4,45,0.7,292.57,2.57,0.0,0.0,20,0.0
10/9/2021,10,9,5,0,0.7,292.35,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,5,15,0.7,292.35,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,5,30,0.7,292.35,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,5,45,0.7,292.35,2.06,0.0,0.0,0,0.0
10/9/2021,10,9,6,0,0.7,292.35,2.57,0.0,0.0,0,0.0
10/9/2021,10,9,6,15,0.7,292.35,2.57,0.0,0.0,0,0.0
10/9/2021,10,9,6,30,0.7,292.35,2.57,0.0,0.0,0,0.0
10/9/2021,10,9,6,45,0.7,292.35,2.57,0.0,0.0,0,0.0
10/9/2021,10,9,7,0,0.7,292.0,2.06,0.0,0.0,75,0.0
10/9/2021,10,9,7,15,0.7,292.0,2.06,0.0,0.0,75,0.0
10/9/2021,10,9,7,30,1.5,292.0,2.06,0.0,0.0,75,0.0
10/9/2021,10,9,7,45,4.0,292.0,2.06,0.0,0.0,75,0.0
10/9/2021,10,9,8,0,7.42,293.1,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,8,15,10.49,293.1,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,8,30,8.22,293.1,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,8,45,19.64,293.1,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,9,0,29.96,295.66,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,9,15,25.08,295.66,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,9,30,28.94,295.66,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,9,45,39.46,295.66,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,10,0,35.52,297.53,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,10,15,38.17,297.53,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,10,30,44.53,297.53,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,10,45,48.63,297.53,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,11,0,54.8,299.0,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,11,15,53.71,299.0,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,11,30,61.32,299.0,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,11,45,56.74,299.0,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,12,0,64.87,300.74,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,12,15,63.9,300.74,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,12,30,66.24,300.74,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,12,45,55.9,300.74,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,13,0,52.22,302.0,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,13,15,50.34,302.0,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,13,30,60.19,302.0,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,13,45,58.45,302.0,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,14,0,54.17,302.62,5.14,0.0,0.0,0,0.0
10/9/2021,10,9,14,15,63.48,302.62,5.14,0.0,0.0,0,0.0
10/9/2021,10,9,14,30,50.13,302.62,5.14,0.0,0.0,0,0.0
10/9/2021,10,9,14,45,35.85,302.62,5.14,0.0,0.0,0,0.0
10/9/2021,10,9,15,0,31.61,301.92,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,15,15,41.97,301.92,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,15,30,29.81,301.92,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,15,45,27.83,301.92,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,16,0,24.21,301.78,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,16,15,13.79,301.78,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,16,30,17.57,301.78,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,16,45,13.48,301.78,4.63,0.0,0.0,0,0.0
10/9/2021,10,9,17,0,7.2,300.61,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,17,15,5.1,300.61,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,17,30,4.2,300.61,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,17,45,3.94,300.61,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,18,0,2.2,299.41,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,18,15,0.8,299.41,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,18,30,0.0,299.41,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,18,45,0.0,299.41,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,19,0,0.0,297.68,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,19,15,0.0,297.68,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,19,30,0.0,297.68,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,19,45,0.0,297.68,3.09,0.0,0.0,0,0.0
10/9/2021,10,9,20,0,0.0,296.98,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,20,15,0.0,296.98,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,20,30,0.0,296.98,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,20,45,0.0,296.98,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,21,0,0.0,296.78,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,21,15,0.0,296.78,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,21,30,0.0,296.78,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,21,45,0.0,296.78,4.12,0.0,0.0,0,0.0
10/9/2021,10,9,22,0,0.0,296.23,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,22,15,0.0,296.23,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,22,30,0.0,296.23,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,22,45,0.0,296.23,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,23,0,0.0,296.02,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,23,15,0.0,296.02,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,23,30,0.0,296.02,5.66,0.0,0.0,0,0.0
10/9/2021,10,9,23,45,0.0,296.02,5.66,0.0,0.0,0,0.0
10/10/2021,10,10,0,0,0.0,295.74,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,0,15,0.0,295.74,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,0,30,0.0,295.74,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,0,45,0.0,295.74,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,1,0,0.0,295.66,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,1,15,0.0,295.66,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,1,30,0.0,295.66,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,1,45,0.0,295.66,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,2,0,0.0,295.47,5.66,0.0,0.0,0,0.0
10/10/2021,10,10,2,15,0.0,295.47,5.66,0.0,0.0,0,0.0
10/10/2021,10,10,2,30,0.0,295.47,5.66,0.0,0.0,0,0.0
10/10/2021,10,10,2,45,0.0,295.47,5.66,0.0,0.0,0,0.0
10/10/2021,10,10,3,0,0.0,294.86,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,3,15,0.0,294.86,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,3,30,0.0,294.86,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,3,45,0.0,294.86,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,4,0,0.0,294.38,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,4,15,0.0,294.38,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,4,30,0.0,294.38,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,4,45,0.0,294.38,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,5,0,0.0,293.54,4.63,0.0,0.0,0,0.0
10/10/2021,10,10,5,15,0.0,293.54,4.63,0.0,0.0,0,0.0
10/10/2021,10,10,5,30,0.0,293.54,4.63,0.0,0.0,0,0.0
10/10/2021,10,10,5,45,0.0,293.54,4.63,0.0,0.0,0,0.0
10/10/2021,10,10,6,0,0.0,292.58,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,6,15,0.0,292.58,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,6,30,0.0,292.58,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,6,45,0.0,292.58,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,7,0,0.0,293.07,3.6,0.0,0.0,0,0.0
10/10/2021,10,10,7,15,0.0,293.07,3.6,0.0,0.0,0,0.0
10/10/2021,10,10,7,30,0.6,293.07,3.6,0.0,0.0,0,0.0
10/10/2021,10,10,7,45,2.33,293.07,3.6,0.0,0.0,0,0.0
10/10/2021,10,10,8,0,5.33,293.88,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,8,15,9.36,293.88,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,8,30,14.23,293.88,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,8,45,19.3,293.88,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,9,0,24.7,295.74,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,9,15,30.11,295.74,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,9,30,35.28,295.74,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,9,45,40.77,295.74,4.12,0.0,0.0,0,0.0
10/10/2021,10,10,10,0,45.56,297.74,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,10,15,49.89,297.74,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,10,30,53.85,297.74,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,10,45,57.25,297.74,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,11,0,60.61,299.62,6.69,0.0,0.0,0,0.0
10/10/2021,10,10,11,15,63.57,299.62,6.69,0.0,0.0,0,0.0
10/10/2021,10,10,11,30,65.97,299.62,6.69,0.0,0.0,0,0.0
10/10/2021,10,10,11,45,68.47,299.62,6.69,0.0,0.0,0,0.0
10/10/2021,10,10,12,0,69.8,300.88,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,12,15,70.8,300.88,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,12,30,72.33,300.88,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,12,45,72.76,300.88,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,13,0,73.03,301.84,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,13,15,72.0,301.84,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,13,30,72.0,301.84,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,13,45,71.5,301.84,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,14,0,69.67,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,14,15,67.97,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,14,30,66.97,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,14,45,63.34,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,15,0,60.33,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,15,15,57.87,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,15,30,54.03,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,15,45,50.14,302.83,7.2,0.0,0.0,0,0.0
10/10/2021,10,10,16,0,46.07,302.83,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,16,15,35.62,302.83,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,16,30,29.03,302.83,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,16,45,22.39,302.83,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,17,0,16.69,302.0,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,17,15,12.48,302.0,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,17,30,7.63,302.0,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,17,45,3.67,302.0,8.23,0.0,0.0,0,0.0
10/10/2021,10,10,18,0,2.6,300.67,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,18,15,1.03,300.67,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,18,30,0.5,300.67,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,18,45,0.5,300.67,6.17,0.0,0.0,0,0.0
10/10/2021,10,10,19,0,0.5,298.72,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,19,15,0.5,298.72,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,19,30,0.5,298.72,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,19,45,0.5,298.72,5.14,0.0,0.0,0,0.0
10/10/2021,10,10,20,0,0.5,296.92,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,20,15,0.5,296.92,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,20,30,0.5,296.92,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,20,45,0.5,296.92,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,21,0,0.5,296.13,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,21,15,0.5,296.13,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,21,30,0.5,296.13,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,21,45,0.5,296.13,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,22,0,0.5,295.91,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,22,15,0.5,295.91,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,22,30,0.5,295.91,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,22,45,0.5,295.91,3.09,0.0,0.0,0,0.0
10/10/2021,10,10,23,0,0.5,295.24,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,23,15,0.5,295.24,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,23,30,0.5,295.24,2.57,0.0,0.0,0,0.0
10/10/2021,10,10,23,45,0.5,295.24,2.57,0.0,0.0,0,0.0
10/11/2021,10,11,0,0,0.5,294.63,2.57,0.0,0.0,0,0.0
10/11/2021,10,11,0,15,0.5,294.63,2.57,0.0,0.0,0,0.0
10/11/2021,10,11,0,30,0.5,294.63,2.57,0.0,0.0,0,0.0
10/11/2021,10,11,0,45,0.5,294.63,2.57,0.0,0.0,0,0.0
10/11/2021,10,11,1,0,0.5,295.18,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,1,15,0.5,295.18,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,1,30,0.5,295.18,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,1,45,0.5,295.18,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,2,0,0.5,295.13,4.63,0.0,0.0,0,0.0
10/11/2021,10,11,2,15,0.5,295.13,4.63,0.0,0.0,0,0.0
10/11/2021,10,11,2,30,0.5,295.13,4.63,0.0,0.0,0,0.0
10/11/2021,10,11,2,45,0.5,295.13,4.63,0.0,0.0,0,0.0
10/11/2021,10,11,3,0,0.5,295.26,5.14,0.0,0.0,0,0.0
10/11/2021,10,11,3,15,0.5,295.26,5.14,0.0,0.0,0,0.0
10/11/2021,10,11,3,30,0.5,295.26,5.14,0.0,0.0,0,0.0
10/11/2021,10,11,3,45,0.5,295.26,5.14,0.0,0.0,0,0.0
10/11/2021,10,11,4,0,0.5,295.61,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,4,15,0.5,295.61,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,4,30,0.5,295.61,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,4,45,0.5,295.61,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,5,0,0.5,295.53,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,5,15,0.5,295.53,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,5,30,0.5,295.53,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,5,45,0.5,295.53,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,6,0,0.5,294.78,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,6,15,0.5,294.78,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,6,30,0.5,294.78,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,6,45,0.5,294.78,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,7,0,0.5,294.92,5.14,0.0,0.0,20,0.0
10/11/2021,10,11,7,15,0.5,294.92,5.14,0.0,0.0,20,0.0
10/11/2021,10,11,7,30,0.5,294.92,5.14,0.0,0.0,20,0.0
10/11/2021,10,11,7,45,1.2,294.92,5.14,0.0,0.0,20,0.0
10/11/2021,10,11,8,0,1.5,295.05,7.72,0.0,0.0,20,0.0
10/11/2021,10,11,8,15,2.4,295.05,7.72,0.0,0.0,20,0.0
10/11/2021,10,11,8,30,2.84,295.05,7.72,0.0,0.0,20,0.0
10/11/2021,10,11,8,45,8.62,295.05,7.72,0.0,0.0,20,0.0
10/11/2021,10,11,9,0,16.88,295.88,9.77,0.0,0.0,0,0.0
10/11/2021,10,11,9,15,13.17,295.88,9.77,0.0,0.0,0,0.0
10/11/2021,10,11,9,30,27.59,295.88,9.77,0.0,0.0,0,0.0
10/11/2021,10,11,9,45,26.67,295.88,9.77,0.0,0.0,0,0.0
10/11/2021,10,11,10,0,30.07,297.67,10.8,2.0,0.0,20,2.0
10/11/2021,10,11,10,15,12.83,297.67,10.8,2.0,0.0,20,2.0
10/11/2021,10,11,10,30,10.79,297.67,10.8,2.0,0.0,20,2.0
10/11/2021,10,11,10,45,16.91,297.67,10.8,2.0,0.0,20,2.0
10/11/2021,10,11,11,0,24.44,297.14,10.8,4.0,0.0,40,4.0
10/11/2021,10,11,11,15,16.84,297.14,10.8,4.0,0.0,40,4.0
10/11/2021,10,11,11,30,14.01,297.14,10.8,4.0,0.0,40,4.0
10/11/2021,10,11,11,45,16.25,297.14,10.8,4.0,0.0,40,4.0
10/11/2021,10,11,12,0,18.6,297.61,7.2,0.0,0.0,100,0.0
10/11/2021,10,11,12,15,14.22,297.61,7.2,0.0,0.0,100,0.0
10/11/2021,10,11,12,30,10.56,297.61,7.2,0.0,0.0,100,0.0
10/11/2021,10,11,12,45,12.36,297.61,7.2,0.0,0.0,100,0.0
10/11/2021,10,11,13,0,9.25,295.69,7.72,0.76,0.0,100,0.76
10/11/2021,10,11,13,15,11.8,295.69,7.72,0.76,0.0,100,0.76
10/11/2021,10,11,13,30,6.62,295.69,7.72,0.76,0.0,100,0.76
10/11/2021,10,11,13,45,3.62,295.69,7.72,0.76,0.0,100,0.76
10/11/2021,10,11,14,0,13.15,294.44,8.75,0.25,0.0,100,0.25
10/11/2021,10,11,14,15,29.8,294.44,8.75,0.25,0.0,100,0.25
10/11/2021,10,11,14,30,62.3,294.44,8.75,0.25,0.0,100,0.25
10/11/2021,10,11,14,45,63.28,294.44,8.75,0.25,0.0,100,0.25
10/11/2021,10,11,15,0,51.51,296.77,7.72,1.0,0.0,40,1.0
10/11/2021,10,11,15,15,48.06,296.77,7.72,1.0,0.0,40,1.0
10/11/2021,10,11,15,30,28.96,296.77,7.72,1.0,0.0,40,1.0
10/11/2021,10,11,15,45,22.52,296.77,7.72,1.0,0.0,40,1.0
10/11/2021,10,11,16,0,20.4,296.57,8.75,0.0,0.0,75,0.0
10/11/2021,10,11,16,15,22.6,296.57,8.75,0.0,0.0,75,0.0
10/11/2021,10,11,16,30,15.65,296.57,8.75,0.0,0.0,75,0.0
10/11/2021,10,11,16,45,17.5,296.57,8.75,0.0,0.0,75,0.0
10/11/2021,10,11,17,0,18.71,297.05,7.2,0.0,0.0,75,0.0
10/11/2021,10,11,17,15,6.61,297.05,7.2,0.0,0.0,75,0.0
10/11/2021,10,11,17,30,6.84,297.05,7.2,0.0,0.0,75,0.0
10/11/2021,10,11,17,45,3.5,297.05,7.2,0.0,0.0,75,0.0
10/11/2021,10,11,18,0,2.17,296.84,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,18,15,0.8,296.84,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,18,30,0.0,296.84,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,18,45,0.0,296.84,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,19,0,0.0,296.38,5.14,0.0,0.0,100,0.0
10/11/2021,10,11,19,15,0.0,296.38,5.14,0.0,0.0,100,0.0
10/11/2021,10,11,19,30,0.0,296.38,5.14,0.0,0.0,100,0.0
10/11/2021,10,11,19,45,0.0,296.38,5.14,0.0,0.0,100,0.0
10/11/2021,10,11,20,0,0.0,295.18,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,20,15,0.0,295.18,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,20,30,0.0,295.18,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,20,45,0.0,295.18,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,21,0,0.0,294.81,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,21,15,0.0,294.81,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,21,30,0.0,294.81,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,21,45,0.0,294.81,6.69,0.0,0.0,100,0.0
10/11/2021,10,11,22,0,0.0,292.27,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,22,15,0.0,292.27,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,22,30,0.0,292.27,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,22,45,0.0,292.27,5.66,0.0,0.0,0,0.0
10/11/2021,10,11,23,0,0.0,291.3,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,23,15,0.0,291.3,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,23,30,0.0,291.3,4.12,0.0,0.0,0,0.0
10/11/2021,10,11,23,45,0.0,291.3,4.12,0.0,0.0,0,0.0
10/12/2021,10,12,0,0,0.0,291.17,3.6,0.0,0.0,100,0.0
10/12/2021,10,12,0,15,0.0,291.17,3.6,0.0,0.0,100,0.0
10/12/2021,10,12,0,30,0.0,291.17,3.6,0.0,0.0,100,0.0
10/12/2021,10,12,0,45,0.0,291.17,3.6,0.0,0.0,100,0.0
10/12/2021,10,12,1,0,0.0,291.1,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,1,15,0.0,291.1,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,1,30,0.0,291.1,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,1,45,0.0,291.1,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,2,0,0.0,290.74,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,2,15,0.0,290.74,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,2,30,0.0,290.74,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,2,45,0.0,290.74,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,3,0,0.0,290.26,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,3,15,0.0,290.26,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,3,30,0.0,290.26,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,3,45,0.0,290.26,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,4,0,0.0,290.22,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,4,15,0.0,290.22,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,4,30,0.0,290.22,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,4,45,0.0,290.22,3.09,0.0,0.0,100,0.0
10/12/2021,10,12,5,0,0.0,290.12,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,5,15,0.0,290.12,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,5,30,0.0,290.12,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,5,45,0.0,290.12,4.12,0.0,0.0,100,0.0
10/12/2021,10,12,6,0,0.0,287.66,2.06,0.0,0.0,40,0.0
10/12/2021,10,12,6,15,0.0,287.66,2.06,0.0,0.0,40,0.0
10/12/2021,10,12,6,30,0.0,287.66,2.06,0.0,0.0,40,0.0
10/12/2021,10,12,6,45,0.0,287.66,2.06,0.0,0.0,40,0.0
10/12/2021,10,12,7,0,0.0,287.27,2.06,0.0,0.0,0,0.0
10/12/2021,10,12,7,15,0.0,287.27,2.06,0.0,0.0,0,0.0
10/12/2021,10,12,7,30,0.67,287.27,2.06,0.0,0.0,0,0.0
10/12/2021,10,12,7,45,2.07,287.27,2.06,0.0,0.0,0,0.0
10/12/2021,10,12,8,0,5.6,288.31,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,8,15,10.09,288.31,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,8,30,15.31,288.31,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,8,45,20.64,288.31,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,9,0,26.04,290.11,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,9,15,31.52,290.11,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,9,30,36.77,290.11,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,9,45,41.71,290.11,2.57,0.0,0.0,0,0.0
10/12/2021,10,12,10,0,46.47,292.4,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,10,15,50.73,292.4,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,10,30,54.54,292.4,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,10,45,57.87,292.4,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,11,0,61.23,294.48,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,11,15,64.33,294.48,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,11,30,66.77,294.48,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,11,45,68.8,294.48,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,12,0,70.57,295.61,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,12,15,71.1,295.61,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,12,30,72.0,295.61,3.09,0.0,0.0,0,0.0
10/12/2021,10,12,12,45,72.67,295.61,3.09,0.0,0.0,0,0.0
