Date;Time;PV_Power;temp;visibility;humidity;wind_speed;wind_gust;rain_1h;snow_1h;clouds_all
7/24/22;6.15;0.1;307.41;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;6.3;1.3;307.41;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;6.45;2.833333;307.41;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;7.0;6.633333;307.9;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;7.15;8.133333;307.9;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;7.3;10.30667;307.9;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;7.45;13.4;307.9;10000.0;59.0;6.17;0.0;0.0;0.0;0.0
7/24/22;8.0;17.58667;307.76;10000.0;59.0;7.2;0.0;0.0;0.0;0.0
7/24/22;8.15;22.30333;307.76;10000.0;59.0;7.2;0.0;0.0;0.0;0.0
7/24/22;8.3;24.44;307.76;10000.0;59.0;7.2;0.0;0.0;0.0;0.0
7/24/22;8.45;27.6;307.76;10000.0;59.0;7.2;0.0;0.0;0.0;0.0
7/24/22;9.0;36.11;307.41;10000.0;56.0;7.2;0.0;0.0;0.0;0.0
7/24/22;9.15;40.06;307.41;10000.0;56.0;7.2;0.0;0.0;0.0;0.0
7/24/22;9.3;44.91;307.41;10000.0;56.0;7.2;0.0;0.0;0.0;0.0
7/24/22;9.45;51.36333;307.41;10000.0;56.0;7.2;0.0;0.0;0.0;0.0
7/24/22;1.0;55.88333;306.34;10000.0;58.0;6.17;0.0;0.0;0.0;0.0
7/24/22;10.15;56.58333;306.34;10000.0;58.0;6.17;0.0;0.0;0.0;0.0
7/24/22;10.3;61.61666;306.34;10000.0;58.0;6.17;0.0;0.0;0.0;0.0
7/24/22;10.45;65.64667;306.34;10000.0;58.0;6.17;0.0;0.0;0.0;0.0
7/24/22;11.0;68.59666;305.27;10000.0;64.0;6.17;0.0;0.0;0.0;0.0
7/24/22;11.15;69.71;305.27;10000.0;64.0;6.17;0.0;0.0;0.0;0.0
7/24/22;11.3;72.83334;305.27;10000.0;64.0;6.17;0.0;0.0;0.0;0.0
7/24/22;11.45;73.07667;305.27;10000.0;64.0;6.17;0.0;0.0;0.0;0.0
7/24/22;12.0;74.47667;303.55;10000.0;71.0;3.6;0.0;0.0;0.0;0.0
7/24/22;12.15;74.82333;303.55;10000.0;71.0;3.6;0.0;0.0;0.0;0.0
7/24/22;12.3;78.43999;303.55;10000.0;71.0;3.6;0.0;0.0;0.0;0.0
7/24/22;12.45;78.84666;303.55;10000.0;71.0;3.6;0.0;0.0;0.0;0.0
7/24/22;13.0;77.36667;301.58;10000.0;78.0;3.6;0.0;0.0;0.0;0.0
7/24/22;13.15;76.46;301.58;10000.0;78.0;3.6;0.0;0.0;0.0;0.0
7/24/22;13.3;79.9;301.58;10000.0;78.0;3.6;0.0;0.0;0.0;0.0
7/24/22;13.45;81.34;301.58;10000.0;78.0;3.6;0.0;0.0;0.0;0.0
7/24/22;14.0;78.12334;300.52;10000.0;82.0;3.09;0.0;0.0;0.0;0.0
7/24/22;14.15;74.65667;300.52;10000.0;82.0;3.09;0.0;0.0;0.0;0.0
7/24/22;14.3;71.21;300.52;10000.0;82.0;3.09;0.0;0.0;0.0;0.0
7/24/22;14.45;71.45667;300.52;10000.0;82.0;3.09;0.0;0.0;0.0;0.0
7/24/22;15.0;70.65;299.71;10000.0;84.0;2.06;0.0;0.0;0.0;0.0
7/24/22;15.15;67.97334;299.71;10000.0;84.0;2.06;0.0;0.0;0.0;0.0
7/24/22;15.3;69.00333;299.71;10000.0;84.0;2.06;0.0;0.0;0.0;0.0
7/24/22;15.45;65.51334;299.71;10000.0;84.0;2.06;0.0;0.0;0.0;0.0
7/24/22;16.0;62.22;298.99;10000.0;86.0;2.57;0.0;0.0;0.0;0.0
7/24/22;16.15;58.17;298.99;10000.0;86.0;2.57;0.0;0.0;0.0;0.0
7/24/22;16.3;53.19667;298.99;10000.0;86.0;2.57;0.0;0.0;0.0;0.0
7/24/22;16.45;45.61666;298.99;10000.0;86.0;2.57;0.0;0.0;0.0;0.0
7/24/22;17.0;46.72667;298.35;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;17.15;40.33;298.35;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;17.3;31.20333;298.35;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;17.45;25.07333;298.35;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;18.0;21.26667;298.01;10000.0;90.0;3.6;0.0;0.0;0.0;0.0
7/24/22;18.15;17.35667;298.01;10000.0;90.0;3.6;0.0;0.0;0.0;0.0
7/24/22;18.3;6.616667;298.01;10000.0;90.0;3.6;0.0;0.0;0.0;0.0
7/24/22;18.45;4.5;298.01;10000.0;90.0;3.6;0.0;0.0;0.0;0.0
7/24/22;19.0;4.5;298.0;10000.0;89.0;1.54;0.0;0.0;0.0;0.0
7/24/22;19.15;3.833333;298.0;10000.0;89.0;1.54;0.0;0.0;0.0;0.0
7/24/22;19.3;1.8;298.0;10000.0;89.0;1.54;0.0;0.0;0.0;0.0
7/24/22;19.45;0.5;298.0;10000.0;89.0;1.54;0.0;0.0;0.0;0.0
7/24/22;2.0;0.5;297.56;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;20.15;0.5;297.56;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;20.3;0.5;297.56;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;20.45;0.5;297.56;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;21.0;0.5;297.45;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;21.15;0.5;297.45;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;21.3;0.5;297.45;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;21.45;0.5;297.45;10000.0;89.0;2.06;0.0;0.0;0.0;0.0
7/24/22;22.0;0.5;297.69;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;22.15;0.5;297.69;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;22.3;0.5;297.69;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;22.45;0.5;297.69;10000.0;89.0;2.57;0.0;0.0;0.0;0.0
7/24/22;23.0;0.5;299.14;10000.0;85.0;3.6;0.0;0.0;0.0;20.0
7/24/22;23.15;0.5;299.14;10000.0;85.0;3.6;0.0;0.0;0.0;20.0
7/24/22;23.3;0.5;299.14;10000.0;85.0;3.6;0.0;0.0;0.0;20.0
7/24/22;23.45;0.5;299.14;10000.0;85.0;3.6;0.0;0.0;0.0;20.0
7/25/22;0.0;0.5;300.3;10000.0;82.0;4.63;0.0;0.0;0.0;40.0
7/25/22;0.15;0.5;300.3;10000.0;82.0;4.63;0.0;0.0;0.0;40.0
7/25/22;0.3;0.5;300.3;10000.0;82.0;4.63;0.0;0.0;0.0;40.0
7/25/22;0.45;0.5;300.3;10000.0;82.0;4.63;0.0;0.0;0.0;40.0
7/25/22;1.0;0.5;301.97;10000.0;78.0;6.69;0.0;0.0;0.0;0.0
7/25/22;1.15;0.5;301.97;10000.0;78.0;6.69;0.0;0.0;0.0;0.0
7/25/22;1.3;0.5;301.97;10000.0;78.0;6.69;0.0;0.0;0.0;0.0
7/25/22;1.45;0.5;301.97;10000.0;78.0;6.69;0.0;0.0;0.0;0.0
7/25/22;2.0;0.5;304.08;10000.0;75.0;4.63;9.26;0.0;0.0;40.0
7/25/22;2.15;0.5;304.08;10000.0;75.0;4.63;9.26;0.0;0.0;40.0
7/25/22;2.3;0.5;304.08;10000.0;75.0;4.63;9.26;0.0;0.0;40.0
7/25/22;2.45;0.5;304.08;10000.0;75.0;4.63;9.26;0.0;0.0;40.0
7/25/22;3.0;0.5;305.37;10000.0;70.0;5.66;0.0;0.0;0.0;40.0
7/25/22;3.15;0.5;305.37;10000.0;70.0;5.66;0.0;0.0;0.0;40.0
7/25/22;3.3;0.5;305.37;10000.0;70.0;5.66;0.0;0.0;0.0;40.0
7/25/22;3.45;0.5;305.37;10000.0;70.0;5.66;0.0;0.0;0.0;40.0
7/25/22;4.0;0.5;305.34;10000.0;67.0;6.17;0.0;0.0;0.0;0.0
7/25/22;4.15;0.5;305.34;10000.0;67.0;6.17;0.0;0.0;0.0;0.0
7/25/22;4.3;0.5;305.34;10000.0;67.0;6.17;0.0;0.0;0.0;0.0
7/25/22;4.45;0.5;305.34;10000.0;67.0;6.17;0.0;0.0;0.0;0.0
7/25/22;5.0;0.5;307.06;10000.0;64.0;6.69;0.0;0.0;0.0;0.0
7/25/22;5.15;0.5;307.06;10000.0;64.0;6.69;0.0;0.0;0.0;0.0
7/25/22;5.3;0.5;307.06;10000.0;64.0;6.69;0.0;0.0;0.0;0.0
7/25/22;5.45;0.5;307.06;10000.0;64.0;6.69;0.0;0.0;0.0;0.0
7/25/22;6.0;0.5;308.09;10000.0;60.0;5.14;0.0;0.0;0.0;40.0
7/25/22;6.15;0.5;308.09;10000.0;60.0;5.14;0.0;0.0;0.0;40.0
7/25/22;6.3;1.1;308.09;10000.0;60.0;5.14;0.0;0.0;0.0;40.0
7/25/22;6.45;3.133333;308.09;10000.0;60.0;5.14;0.0;0.0;0.0;40.0
7/25/22;7.0;2.7;307.97;10000.0;58.0;7.2;0.0;0.0;0.0;0.0
7/25/22;7.15;4.466667;307.97;10000.0;58.0;7.2;0.0;0.0;0.0;0.0
7/25/22;7.3;9.406667;307.97;10000.0;58.0;7.2;0.0;0.0;0.0;0.0
7/25/22;7.45;5.533333;307.97;10000.0;58.0;7.2;0.0;0.0;0.0;0.0
7/25/22;8.0;4.633333;307.36;10000.0;60.0;6.17;9.77;0.0;0.0;0.0
7/25/22;8.15;6.5;307.36;10000.0;60.0;6.17;9.77;0.0;0.0;0.0
7/25/22;8.3;8.716667;307.36;10000.0;60.0;6.17;9.77;0.0;0.0;0.0
7/25/22;8.45;4.733333;307.36;10000.0;60.0;6.17;9.77;0.0;0.0;0.0
7/25/22;9.0;3.5;307.97;10000.0;59.0;7.2;9.77;0.0;0.0;0.0
7/25/22;9.15;3.5;307.97;10000.0;59.0;7.2;9.77;0.0;0.0;0.0
7/25/22;9.3;2.5;307.97;10000.0;59.0;7.2;9.77;0.0;0.0;0.0
7/25/22;9.45;2.5;307.97;10000.0;59.0;7.2;9.77;0.0;0.0;0.0
7/25/22;1.0;3.8;307.02;10000.0;56.0;6.69;10.8;0.0;0.0;0.0
7/25/22;10.15;6.0;307.02;10000.0;56.0;6.69;10.8;0.0;0.0;0.0
7/25/22;10.3;9.5;307.02;10000.0;56.0;6.69;10.8;0.0;0.0;0.0
7/25/22;10.45;10.5;307.02;10000.0;56.0;6.69;10.8;0.0;0.0;0.0
7/25/22;11.0;11.2;306.01;10000.0;59.0;5.14;0.0;0.0;0.0;0.0
7/25/22;11.15;12.4;306.01;10000.0;59.0;5.14;0.0;0.0;0.0;0.0
7/25/22;11.3;16.0;306.01;10000.0;59.0;5.14;0.0;0.0;0.0;0.0
7/25/22;11.45;15.4;306.01;10000.0;59.0;5.14;0.0;0.0;0.0;0.0
7/25/22;12.0;14.86667;304.73;10000.0;66.0;4.63;0.0;0.0;0.0;0.0
7/25/22;12.15;20.51;304.73;10000.0;66.0;4.63;0.0;0.0;0.0;0.0
7/25/22;12.3;37.25333;304.73;10000.0;66.0;4.63;0.0;0.0;0.0;0.0
7/25/22;12.45;43.17;304.73;10000.0;66.0;4.63;0.0;0.0;0.0;0.0
7/25/22;13.0;36.15333;303.34;10000.0;74.0;1.54;0.0;0.0;0.0;0.0
7/25/22;13.15;34.59;303.34;10000.0;74.0;1.54;0.0;0.0;0.0;0.0
7/25/22;13.3;39.04667;303.34;10000.0;74.0;1.54;0.0;0.0;0.0;0.0
7/25/22;13.45;34.26667;303.34;10000.0;74.0;1.54;0.0;0.0;0.0;0.0
7/25/22;14.0;40.64667;300.96;10000.0;81.0;3.09;0.0;0.0;0.0;20.0
7/25/22;14.15;52.19333;300.96;10000.0;81.0;3.09;0.0;0.0;0.0;20.0
7/25/22;14.3;53.37333;300.96;10000.0;81.0;3.09;0.0;0.0;0.0;20.0
7/25/22;14.45;63.94667;300.96;10000.0;81.0;3.09;0.0;0.0;0.0;20.0
7/25/22;15.0;67.01;299.22;10000.0;88.0;2.57;0.0;0.0;0.0;0.0
7/25/22;15.15;66.43667;299.22;10000.0;88.0;2.57;0.0;0.0;0.0;0.0
7/25/22;15.3;56.64;299.22;10000.0;88.0;2.57;0.0;0.0;0.0;0.0
7/25/22;15.45;41.42;299.22;10000.0;88.0;2.57;0.0;0.0;0.0;0.0
7/25/22;16.0;42.03333;298.88;10000.0;85.0;2.06;0.0;0.0;0.0;75.0
7/25/22;16.15;66.06;298.88;10000.0;85.0;2.06;0.0;0.0;0.0;75.0
7/25/22;16.3;56.49;298.88;10000.0;85.0;2.06;0.0;0.0;0.0;75.0
7/25/22;16.45;36.11666;298.88;10000.0;85.0;2.06;0.0;0.0;0.0;75.0
7/25/22;17.0;25.38333;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;17.15;23.78667;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;17.3;18.83333;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;17.45;15.54333;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;18.0;14.63333;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;18.15;13.5;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;18.3;11.86667;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;18.45;12.73333;300.3;4828.0;89.0;4.12;0.0;0.0;0.0;100.0
7/25/22;19.0;10.1;298.52;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/25/22;19.15;6.63;298.52;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/25/22;19.3;3.566667;298.52;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/25/22;19.45;2.16;298.52;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/25/22;2.0;0.7;298.52;10000.0;95.0;1.54;0.0;0.0;0.0;100.0
7/25/22;20.15;0.5;298.52;10000.0;95.0;1.54;0.0;0.0;0.0;100.0
7/25/22;20.3;0.5;298.52;10000.0;95.0;1.54;0.0;0.0;0.0;100.0
7/25/22;20.45;0.5;298.52;10000.0;95.0;1.54;0.0;0.0;0.0;100.0
7/25/22;21.0;0.5;298.67;10000.0;94.0;2.06;0.0;0.0;0.0;100.0
7/25/22;21.15;0.5;298.67;10000.0;94.0;2.06;0.0;0.0;0.0;100.0
7/25/22;21.3;0.5;298.67;10000.0;94.0;2.06;0.0;0.0;0.0;100.0
7/25/22;21.45;0.5;298.67;10000.0;94.0;2.06;0.0;0.0;0.0;100.0
7/25/22;22.0;0.5;298.18;10000.0;94.0;0.0;0.0;0.0;0.0;75.0
7/25/22;22.15;0.5;298.18;10000.0;94.0;0.0;0.0;0.0;0.0;75.0
7/25/22;22.3;0.5;298.18;10000.0;94.0;0.0;0.0;0.0;0.0;75.0
7/25/22;22.45;0.5;298.18;10000.0;94.0;0.0;0.0;0.0;0.0;75.0
7/25/22;23.0;0.5;298.12;10000.0;93.0;2.57;0.0;0.0;0.0;100.0
7/25/22;23.15;0.5;298.12;10000.0;93.0;2.57;0.0;0.0;0.0;100.0
7/25/22;23.3;0.5;298.12;10000.0;93.0;2.57;0.0;0.0;0.0;100.0
7/25/22;23.45;0.5;298.12;10000.0;93.0;2.57;0.0;0.0;0.0;100.0
7/26/22;0.0;0.5;297.44;10000.0;92.0;2.57;0.0;0.0;0.0;100.0
7/26/22;0.15;0.5;297.44;10000.0;92.0;2.57;0.0;0.0;0.0;100.0
7/26/22;0.3;0.5;297.44;10000.0;92.0;2.57;0.0;0.0;0.0;100.0
7/26/22;0.45;0.5;297.44;10000.0;92.0;2.57;0.0;0.0;0.0;100.0
7/26/22;1.0;0.5;297.48;10000.0;90.0;2.57;0.0;0.11;0.0;75.0
7/26/22;1.15;0.5;297.48;10000.0;90.0;2.57;0.0;0.11;0.0;75.0
7/26/22;1.3;0.5;297.48;10000.0;90.0;2.57;0.0;0.11;0.0;75.0
7/26/22;1.45;0.5;297.48;10000.0;90.0;2.57;0.0;0.11;0.0;75.0
7/26/22;2.0;0.5;296.94;10000.0;92.0;2.57;0.0;0.51;0.0;100.0
7/26/22;2.15;0.5;296.94;10000.0;92.0;2.57;0.0;0.51;0.0;100.0
7/26/22;2.3;0.5;296.94;10000.0;92.0;2.57;0.0;0.51;0.0;100.0
7/26/22;2.45;0.5;296.94;10000.0;92.0;2.57;0.0;0.51;0.0;100.0
7/26/22;3.0;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;3.15;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;3.3;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;3.45;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;4.0;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;4.15;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;4.3;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;4.45;0.5;296.3;6437.0;94.0;3.6;0.0;0.71;0.0;100.0
7/26/22;5.0;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;5.15;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;5.3;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;5.45;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;6.0;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;6.15;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;6.3;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;6.45;0.5;296.01;9656.0;94.0;2.06;0.0;0.73;0.0;75.0
7/26/22;7.0;0.5;296.25;10000.0;93.0;2.57;0.0;0.17;0.0;75.0
7/26/22;7.15;0.5;296.25;10000.0;93.0;2.57;0.0;0.17;0.0;75.0
7/26/22;7.3;0.5;296.25;10000.0;93.0;2.57;0.0;0.17;0.0;75.0
7/26/22;7.45;1.333333;296.25;10000.0;93.0;2.57;0.0;0.17;0.0;75.0
7/26/22;8.0;1.5;297.68;10000.0;88.0;2.06;0.0;0.0;0.0;75.0
7/26/22;8.15;1.9;297.68;10000.0;88.0;2.06;0.0;0.0;0.0;75.0
7/26/22;8.3;1.5;297.68;10000.0;88.0;2.06;0.0;0.0;0.0;75.0
7/26/22;8.45;1.8;297.68;10000.0;88.0;2.06;0.0;0.0;0.0;75.0
7/26/22;9.0;1.38;298.5;10000.0;85.0;1.54;0.0;0.0;0.0;75.0
7/26/22;9.15;1.42;298.5;10000.0;85.0;1.54;0.0;0.0;0.0;75.0
7/26/22;9.3;2.5;298.5;10000.0;85.0;1.54;0.0;0.0;0.0;75.0
7/26/22;9.45;3.2;298.5;10000.0;85.0;1.54;0.0;0.0;0.0;75.0
7/26/22;1.0;5.913333;300.44;10000.0;80.0;2.57;0.0;0.0;0.0;75.0
7/26/22;10.15;5.533333;300.44;10000.0;80.0;2.57;0.0;0.0;0.0;75.0
7/26/22;10.3;9.626667;300.44;10000.0;80.0;2.57;0.0;0.0;0.0;75.0
7/26/22;10.45;6.8;300.44;10000.0;80.0;2.57;0.0;0.0;0.0;75.0
7/26/22;11.0;5.0;301.12;10000.0;73.0;1.54;0.0;0.0;0.0;20.0
7/26/22;11.15;15.71;301.12;10000.0;73.0;1.54;0.0;0.0;0.0;20.0
7/26/22;11.3;12.82667;301.12;10000.0;73.0;1.54;0.0;0.0;0.0;20.0
7/26/22;11.45;35.27667;301.12;10000.0;73.0;1.54;0.0;0.0;0.0;20.0
7/26/22;12.0;28.72333;300.41;10000.0;71.0;2.06;0.0;0.0;0.0;40.0
7/26/22;12.15;43.01;300.41;10000.0;71.0;2.06;0.0;0.0;0.0;40.0
7/26/22;12.3;31.65333;300.41;10000.0;71.0;2.06;0.0;0.0;0.0;40.0
7/26/22;12.45;68.6;300.41;10000.0;71.0;2.06;0.0;0.0;0.0;40.0
7/26/22;13.0;79.09333;299.94;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;13.15;85.52666;299.94;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;13.3;82.58667;299.94;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;13.45;83.98666;299.94;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;14.0;80.86667;299.84;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;14.15;71.3;299.84;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;14.3;78.77666;299.84;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;14.45;75.65667;299.84;10000.0;76.0;0.0;0.0;0.0;0.0;0.0
7/26/22;15.0;75.07;298.09;10000.0;82.0;2.57;0.0;0.0;0.0;0.0
7/26/22;15.15;72.19;298.09;10000.0;82.0;2.57;0.0;0.0;0.0;0.0
7/26/22;15.3;70.65667;298.09;10000.0;82.0;2.57;0.0;0.0;0.0;0.0
7/26/22;15.45;59.64;298.09;10000.0;82.0;2.57;0.0;0.0;0.0;0.0
7/26/22;16.0;64.66666;297.31;10000.0;84.0;2.57;0.0;0.0;0.0;0.0
7/26/22;16.15;65.72334;297.31;10000.0;84.0;2.57;0.0;0.0;0.0;0.0
7/26/22;16.3;43.06333;297.31;10000.0;84.0;2.57;0.0;0.0;0.0;0.0
7/26/22;16.45;18.73333;297.31;10000.0;84.0;2.57;0.0;0.0;0.0;0.0
7/26/22;17.0;23.91333;297.26;10000.0;82.0;2.06;0.0;0.0;0.0;0.0
7/26/22;17.15;24.64667;297.26;10000.0;82.0;2.06;0.0;0.0;0.0;0.0
7/26/22;17.3;16.23333;297.26;10000.0;82.0;2.06;0.0;0.0;0.0;0.0
7/26/22;17.45;16.67667;297.26;10000.0;82.0;2.06;0.0;0.0;0.0;0.0
7/26/22;18.0;18.71667;296.64;10000.0;84.0;2.57;0.0;0.0;0.0;20.0
7/26/22;18.15;20.63;296.64;10000.0;84.0;2.57;0.0;0.0;0.0;20.0
7/26/22;18.3;14.84667;296.64;10000.0;84.0;2.57;0.0;0.0;0.0;20.0
7/26/22;18.45;7.11;296.64;10000.0;84.0;2.57;0.0;0.0;0.0;20.0
7/26/22;19.0;6.766666;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;40.0
7/26/22;19.15;3.886667;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;40.0
7/26/22;19.3;1.076667;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;40.0
7/26/22;19.45;1.1;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;40.0
7/26/22;2.0;0.5133333;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;75.0
7/26/22;20.15;0.0;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;75.0
7/26/22;20.3;0.0;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;75.0
7/26/22;20.45;0.0;296.59;10000.0;82.0;2.57;0.0;0.0;0.0;75.0
7/26/22;21.0;0.0;296.33;10000.0;82.0;3.6;0.0;0.35;0.0;75.0
7/26/22;21.15;0.0;296.33;10000.0;82.0;3.6;0.0;0.35;0.0;75.0
7/26/22;21.3;0.0;296.33;10000.0;82.0;3.6;0.0;0.35;0.0;75.0
7/26/22;21.45;0.0;296.33;10000.0;82.0;3.6;0.0;0.35;0.0;75.0
7/26/22;22.0;0.0;296.33;10000.0;84.0;2.06;0.0;0.0;0.0;100.0
7/26/22;22.15;0.0;296.33;10000.0;84.0;2.06;0.0;0.0;0.0;100.0
7/26/22;22.3;0.0;296.33;10000.0;84.0;2.06;0.0;0.0;0.0;100.0
7/26/22;22.45;0.0;296.33;10000.0;84.0;2.06;0.0;0.0;0.0;100.0
7/26/22;23.0;0.0;296.2;10000.0;85.0;2.06;0.0;0.0;0.0;100.0
7/26/22;23.15;0.0;296.2;10000.0;85.0;2.06;0.0;0.0;0.0;100.0
7/26/22;23.3;0.0;296.2;10000.0;85.0;2.06;0.0;0.0;0.0;100.0
7/26/22;23.45;0.0;296.2;10000.0;85.0;2.06;0.0;0.0;0.0;100.0
7/27/22;0.0;0.0;295.77;10000.0;84.0;4.63;0.0;0.66;0.0;100.0
7/27/22;0.15;0.0;295.77;10000.0;84.0;4.63;0.0;0.66;0.0;100.0
7/27/22;0.3;0.0;295.77;10000.0;84.0;4.63;0.0;0.66;0.0;100.0
7/27/22;0.45;0.0;295.77;10000.0;84.0;4.63;0.0;0.66;0.0;100.0
7/27/22;1.0;0.0;293.54;10000.0;89.0;5.14;0.0;0.0;0.0;100.0
7/27/22;1.15;0.0;293.54;10000.0;89.0;5.14;0.0;0.0;0.0;100.0
7/27/22;1.3;0.0;293.54;10000.0;89.0;5.14;0.0;0.0;0.0;100.0
7/27/22;1.45;0.0;293.54;10000.0;89.0;5.14;0.0;0.0;0.0;100.0
7/27/22;2.0;0.0;292.74;10000.0;90.0;4.12;0.0;0.0;0.0;100.0
7/27/22;2.15;0.0;292.74;10000.0;90.0;4.12;0.0;0.0;0.0;100.0
7/27/22;2.3;0.0;292.74;10000.0;90.0;4.12;0.0;0.0;0.0;100.0
7/27/22;2.45;0.0;292.74;10000.0;90.0;4.12;0.0;0.0;0.0;100.0
7/27/22;3.0;0.0;293.22;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/27/22;3.15;0.0;293.22;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/27/22;3.3;0.0;293.22;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/27/22;3.45;0.0;293.22;10000.0;94.0;1.54;0.0;0.0;0.0;100.0
7/27/22;4.0;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;4.15;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;4.3;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;4.45;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;5.0;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;5.15;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;5.3;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;5.45;0.0;293.82;6437.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;6.0;0.0;294.28;10000.0;96.0;2.57;0.0;0.0;0.0;100.0
7/27/22;6.15;0.0;294.28;10000.0;96.0;2.57;0.0;0.0;0.0;100.0
7/27/22;6.3;0.0;294.28;10000.0;96.0;2.57;0.0;0.0;0.0;100.0
7/27/22;6.45;0.2333333;294.28;10000.0;96.0;2.57;0.0;0.0;0.0;100.0
7/27/22;7.0;0.2666667;294.97;10000.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;7.15;1.233333;294.97;10000.0;95.0;3.6;0.0;0.0;0.0;100.0
7/27/22;7.3;4.436666;294.97;10000.0;95.0;3.6;0.0;0.0;0.0;100.0
